selection1_name,selection1_url,selection1_finding,selection1_description,selection1_cause_description,selection1_disorder_name,selection1_disorder_url,selection1_disorder_probability,selection1_disorder_probability_url,selection1_age_risk_factor_name,selection1_age_risk_factor_url,selection1_age_risk_factor_age_risk_value,selection1_age_risk_factor_finding,selection1_sex_risk_factor_name,selection1_sex_risk_factor_url,selection1_sex_risk_factor_sex_risk_value,selection1_sex_risk_factor_finding,selection1_race_risk_factor_name,selection1_race_risk_factor_url,selection1_race_risk_factor_race_risk_value,selection1_race_risk_factor_finding,selection2_selection1_name,selection2_selection1_url,selection2_selection1_finding,selection2_selection1_description,selection2_selection1_cause_description,selection2_selection1_disorder_name,selection2_selection1_disorder_url,selection2_selection1_disorder_probability,selection2_selection1_disorder_probability_url,selection2_selection1_age_risk_factor_name,selection2_selection1_age_risk_factor_url,selection2_selection1_age_risk_factor_age_risk_value,selection2_selection1_age_risk_factor_finding,selection2_selection1_sex_risk_factor_name,selection2_selection1_sex_risk_factor_url,selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection1_sex_risk_factor_finding,selection2_selection1_race_risk_factor_name,selection2_selection1_race_risk_factor_url,selection2_selection1_race_risk_factor_race_risk_value,selection2_selection1_race_risk_factor_finding,selection2_selection2_selection1_name,selection2_selection2_selection1_url,selection2_selection2_selection1_finding,selection2_selection2_selection1_description,selection2_selection2_selection1_cause_description,selection2_selection2_selection1_disorder_name,selection2_selection2_selection1_disorder_url,selection2_selection2_selection1_disorder_probability,selection2_selection2_selection1_disorder_probability_url,selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection1_age_risk_factor_age_risk_value,selection2_selection2_selection1_age_risk_factor_finding,selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection2_selection1_sex_risk_factor_finding,selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection1_race_risk_factor_race_risk_value,selection2_selection2_selection1_race_risk_factor_finding,selection2_selection2_selection2_selection1_name,selection2_selection2_selection2_selection1_url,selection2_selection2_selection2_selection1_finding,selection2_selection2_selection2_selection1_description,selection2_selection2_selection2_selection1_cause_description,selection2_selection2_selection2_selection1_disorder_name,selection2_selection2_selection2_selection1_disorder_url,selection2_selection2_selection2_selection1_disorder_probability,selection2_selection2_selection2_selection1_disorder_probability_url,selection2_selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection2_selection1_age_risk_factor_age_risk_value,selection2_selection2_selection2_selection1_age_risk_factor_finding,selection2_selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection2_selection2_selection1_sex_risk_factor_finding,selection2_selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection2_selection1_race_risk_factor_race_risk_value,selection2_selection2_selection2_selection1_race_risk_factor_finding,selection2_selection2_selection2_selection2_selection1_name,selection2_selection2_selection2_selection2_selection1_url,selection2_selection2_selection2_selection2_selection1_finding,selection2_selection2_selection2_selection2_selection1_description,selection2_selection2_selection2_selection2_selection1_cause_description,selection2_selection2_selection2_selection2_selection1_disorder_name,selection2_selection2_selection2_selection2_selection1_disorder_url,selection2_selection2_selection2_selection2_selection1_disorder_probability,selection2_selection2_selection2_selection2_selection1_disorder_probability_url,selection2_selection2_selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection2_selection2_selection1_age_risk_factor_age_risk_value,selection2_selection2_selection2_selection2_selection1_age_risk_factor_finding,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_finding,selection2_selection2_selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection2_selection2_selection1_race_risk_factor_race_risk_value,selection2_selection2_selection2_selection2_selection1_race_risk_factor_finding
,,,,,,,,,,,,,,,,,,,,,Foot or toe pain,http://www.symcat.com/symptoms/foot-or-toe-pain,Foot or toe pain,Foot or toe pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe pain are sprain or strain, bruise, and fracture of the foot. Other possible causes, such as osteoarthritis, are more rare.",Sprain or strain,http://www.symcat.com/conditions/sprain-or-strain,14,http://www.symcat.com/conditions/sprain-or-strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe pain,http://www.symcat.com/symptoms/foot-or-toe-pain,Foot or toe pain,Foot or toe pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe pain are sprain or strain, bruise, and fracture of the foot. Other possible causes, such as osteoarthritis, are more rare.",Bruise,http://www.symcat.com/conditions/bruise,10,http://www.symcat.com/conditions/bruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe pain,http://www.symcat.com/symptoms/foot-or-toe-pain,Foot or toe pain,Foot or toe pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe pain are sprain or strain, bruise, and fracture of the foot. Other possible causes, such as osteoarthritis, are more rare.",Fracture of the foot,http://www.symcat.com/conditions/fracture-of-the-foot,6,http://www.symcat.com/conditions/fracture-of-the-foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe pain,http://www.symcat.com/symptoms/foot-or-toe-pain,Foot or toe pain,Foot or toe pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe pain are sprain or strain, bruise, and fracture of the foot. Other possible causes, such as osteoarthritis, are more rare.",Pyogenic skin infection,http://www.symcat.com/conditions/pyogenic-skin-infection,6,http://www.symcat.com/conditions/pyogenic-skin-infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe pain,http://www.symcat.com/symptoms/foot-or-toe-pain,Foot or toe pain,Foot or toe pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe pain are sprain or strain, bruise, and fracture of the foot. Other possible causes, such as osteoarthritis, are more rare.",Gout,http://www.symcat.com/conditions/gout,5,http://www.symcat.com/conditions/gout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe pain,http://www.symcat.com/symptoms/foot-or-toe-pain,Foot or toe pain,Foot or toe pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe pain are sprain or strain, bruise, and fracture of the foot. Other possible causes, such as osteoarthritis, are more rare.",Plantar fasciitis,http://www.symcat.com/conditions/plantar-fasciitis,4,http://www.symcat.com/conditions/plantar-fasciitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe pain,http://www.symcat.com/symptoms/foot-or-toe-pain,Foot or toe pain,Foot or toe pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe pain are sprain or strain, bruise, and fracture of the foot. Other possible causes, such as osteoarthritis, are more rare.",Fracture of the finger,http://www.symcat.com/conditions/fracture-of-the-finger,4,http://www.symcat.com/conditions/fracture-of-the-finger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe pain,http://www.symcat.com/symptoms/foot-or-toe-pain,Foot or toe pain,Foot or toe pain is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe pain are sprain or strain, bruise, and fracture of the foot. Other possible causes, such as osteoarthritis, are more rare.",Osteoarthritis,http://www.symcat.com/conditions/osteoarthritis,3,http://www.symcat.com/conditions/osteoarthritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,0.0x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4 years,http://www.symcat.com/demographics/age-1-4-years,0.3x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-14 years,http://www.symcat.com/demographics/age-5-14-years,0.9x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-29 years,http://www.symcat.com/demographics/age-15-29-years,0.9x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-44 years,http://www.symcat.com/demographics/age-30-44-years,1.2x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-59 years,http://www.symcat.com/demographics/age-45-59-years,1.3x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60-74 years,http://www.symcat.com/demographics/age-60-74-years,1.1x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75+ years,http://www.symcat.com/demographics/age-75-years,0.8x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,http://www.symcat.com/demographics/sex-male,1.1x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,http://www.symcat.com/demographics/sex-female,1.0x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,http://www.symcat.com/demographics/race-ethnicity-black,1.1x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hispanic,http://www.symcat.com/demographics/race-ethnicity-hispanic,0.8x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,http://www.symcat.com/demographics/race-ethnicity-white,1.0x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,http://www.symcat.com/demographics/race-ethnicity-other,0.9x,Foot or toe pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe stiffness or tightness,http://www.symcat.com/symptoms/foot-or-toe-stiffness-or-tightness,Foot or toe stiffness or tightness,Foot or toe stiffness or tightness is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with foot or toe stiffness or tightness, 88% report having foot or toe pain, 66% report having foot or toe swelling, and 55% report having hand or finger stiffness or tightness.",,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,0.1x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe stiffness or tightness,http://www.symcat.com/symptoms/foot-or-toe-stiffness-or-tightness,Foot or toe stiffness or tightness,Foot or toe stiffness or tightness is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with foot or toe stiffness or tightness, 88% report having foot or toe pain, 66% report having foot or toe swelling, and 55% report having hand or finger stiffness or tightness.",,,,,1-4 years,http://www.symcat.com/demographics/age-1-4-years,0.9x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe stiffness or tightness,http://www.symcat.com/symptoms/foot-or-toe-stiffness-or-tightness,Foot or toe stiffness or tightness,Foot or toe stiffness or tightness is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with foot or toe stiffness or tightness, 88% report having foot or toe pain, 66% report having foot or toe swelling, and 55% report having hand or finger stiffness or tightness.",,,,,5-14 years,http://www.symcat.com/demographics/age-5-14-years,0.0x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe stiffness or tightness,http://www.symcat.com/symptoms/foot-or-toe-stiffness-or-tightness,Foot or toe stiffness or tightness,Foot or toe stiffness or tightness is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with foot or toe stiffness or tightness, 88% report having foot or toe pain, 66% report having foot or toe swelling, and 55% report having hand or finger stiffness or tightness.",,,,,15-29 years,http://www.symcat.com/demographics/age-15-29-years,1.1x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe stiffness or tightness,http://www.symcat.com/symptoms/foot-or-toe-stiffness-or-tightness,Foot or toe stiffness or tightness,Foot or toe stiffness or tightness is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with foot or toe stiffness or tightness, 88% report having foot or toe pain, 66% report having foot or toe swelling, and 55% report having hand or finger stiffness or tightness.",,,,,30-44 years,http://www.symcat.com/demographics/age-30-44-years,0.9x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe stiffness or tightness,http://www.symcat.com/symptoms/foot-or-toe-stiffness-or-tightness,Foot or toe stiffness or tightness,Foot or toe stiffness or tightness is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with foot or toe stiffness or tightness, 88% report having foot or toe pain, 66% report having foot or toe swelling, and 55% report having hand or finger stiffness or tightness.",,,,,45-59 years,http://www.symcat.com/demographics/age-45-59-years,2.0x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe stiffness or tightness,http://www.symcat.com/symptoms/foot-or-toe-stiffness-or-tightness,Foot or toe stiffness or tightness,Foot or toe stiffness or tightness is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with foot or toe stiffness or tightness, 88% report having foot or toe pain, 66% report having foot or toe swelling, and 55% report having hand or finger stiffness or tightness.",,,,,60-74 years,http://www.symcat.com/demographics/age-60-74-years,0.7x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe stiffness or tightness,http://www.symcat.com/symptoms/foot-or-toe-stiffness-or-tightness,Foot or toe stiffness or tightness,Foot or toe stiffness or tightness is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with foot or toe stiffness or tightness, 88% report having foot or toe pain, 66% report having foot or toe swelling, and 55% report having hand or finger stiffness or tightness.",,,,,75+ years,http://www.symcat.com/demographics/age-75-years,0.6x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,http://www.symcat.com/demographics/sex-male,1.2x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,http://www.symcat.com/demographics/sex-female,0.8x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,http://www.symcat.com/demographics/race-ethnicity-black,1.1x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hispanic,http://www.symcat.com/demographics/race-ethnicity-hispanic,1.1x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White,http://www.symcat.com/demographics/race-ethnicity-white,1.0x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,http://www.symcat.com/demographics/race-ethnicity-other,0.0x,Foot or toe stiffness or tightness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe swelling,http://www.symcat.com/symptoms/foot-or-toe-swelling,Foot or toe swelling,Foot or toe swelling is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe swelling are pyogenic skin infection, bruise, and gout. Other possible causes, such as injury to the leg, are more rare.",Pyogenic skin infection,http://www.symcat.com/conditions/pyogenic-skin-infection,17,http://www.symcat.com/conditions/pyogenic-skin-infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe swelling,http://www.symcat.com/symptoms/foot-or-toe-swelling,Foot or toe swelling,Foot or toe swelling is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe swelling are pyogenic skin infection, bruise, and gout. Other possible causes, such as injury to the leg, are more rare.",Bruise,http://www.symcat.com/conditions/bruise,8,http://www.symcat.com/conditions/bruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe swelling,http://www.symcat.com/symptoms/foot-or-toe-swelling,Foot or toe swelling,Foot or toe swelling is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe swelling are pyogenic skin infection, bruise, and gout. Other possible causes, such as injury to the leg, are more rare.",Gout,http://www.symcat.com/conditions/gout,8,http://www.symcat.com/conditions/gout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe swelling,http://www.symcat.com/symptoms/foot-or-toe-swelling,Foot or toe swelling,Foot or toe swelling is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe swelling are pyogenic skin infection, bruise, and gout. Other possible causes, such as injury to the leg, are more rare.",Sprain or strain,http://www.symcat.com/conditions/sprain-or-strain,7,http://www.symcat.com/conditions/sprain-or-strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe swelling,http://www.symcat.com/symptoms/foot-or-toe-swelling,Foot or toe swelling,Foot or toe swelling is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe swelling are pyogenic skin infection, bruise, and gout. Other possible causes, such as injury to the leg, are more rare.",Fracture of the foot,http://www.symcat.com/conditions/fracture-of-the-foot,6,http://www.symcat.com/conditions/fracture-of-the-foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe swelling,http://www.symcat.com/symptoms/foot-or-toe-swelling,Foot or toe swelling,Foot or toe swelling is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe swelling are pyogenic skin infection, bruise, and gout. Other possible causes, such as injury to the leg, are more rare.",Fracture of the finger,http://www.symcat.com/conditions/fracture-of-the-finger,3,http://www.symcat.com/conditions/fracture-of-the-finger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe swelling,http://www.symcat.com/symptoms/foot-or-toe-swelling,Foot or toe swelling,Foot or toe swelling is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe swelling are pyogenic skin infection, bruise, and gout. Other possible causes, such as injury to the leg, are more rare.",Osteoarthritis,http://www.symcat.com/conditions/osteoarthritis,2,http://www.symcat.com/conditions/osteoarthritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Foot or toe swelling,http://www.symcat.com/symptoms/foot-or-toe-swelling,Foot or toe swelling,Foot or toe swelling is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of foot or toe swelling are pyogenic skin infection, bruise, and gout. Other possible causes, such as injury to the leg, are more rare.",Injury to the leg,http://www.symcat.com/conditions/injury-to-the-leg,2,http://www.symcat.com/conditions/injury-to-the-leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,0.2x,Foot or toe swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4 years,http://www.symcat.com/demographics/age-1-4-years,0.5x,Foot or toe swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-14 years,http://www.symcat.com/demographics/age-5-14-years,0.9x,Foot or toe swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-29 years,http://www.symcat.com/demographics/age-15-29-years,0.8x,Foot or toe swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-44 years,http://www.symcat.com/demographics/age-30-44-years,1.1x,Foot or toe swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45-59 years,http://www.symcat.com/demographics/age-45-59-years,1.2x,Foot or toe swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60-74 years,http://www.symcat.com/demographics/age-60-74-years,1.2x,Foot or toe swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75+ years,http://www.symcat.com/demographics/age-75-years,1.2x,Foot or toe swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,http://www.symcat.com/demographics/sex-male,1.1x,Foot or toe swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,http://www.symcat.com/demographics/sex-female,0.9x,Foot or toe swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,http://www.symcat.com/demographics/race-ethnicity-black,1.3x,Foot or toe swelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
